X;Y;Z;Q1;Q2;Q3;Q4;Q5;Q6
980;0;220;-0.0493221481801606;26.8141950514992;3.62533916215446;2.26679455826807;151.849454506671;0
1200;0;230;-0.000659334756708957;11.3649094307738;-36.6101306725941;2.53381363098078;156.978380368053;0
1190;0;230;0.00188099594874439;12.381133199756;-33.9010331926378;2.55464290738704;158.17325980872;0
1180;0;230;0.00223074635496548;13.3831684726277;-31.3716712088123;2.56432940796199;158.706961668411;0
1170;0;230;0.0012779874281551;14.3533654649975;-28.9920261336021;2.56773272558698;158.870538252215;0
1160;0;230;-0.000551003785877469;15.2878383968365;-26.7364765846179;2.56865844870558;158.809507520195;0
1150;0;230;-0.00270291611360296;16.1867277365093;-24.5844636236553;2.56147348808034;158.610463104137;0
1140;0;230;-0.00511861471649094;17.0506521930161;-22.5175056983016;2.55299511833954;158.34545586517;0
1130;0;230;-0.00767085026987124;17.8835598615148;-20.5285569318647;2.53938028618372;158.009216367661;0
1120;0;230;-0.0103026154041153;18.6867284075274;-18.605982251916;2.52349264629656;157.638463087776;0
1110;0;230;-0.203762717824667;19.4608341270281;-16.7399879201908;2.51150749468642;157.262258213723;0
1100;0;230;-0.205232850685034;20.2107173306661;-14.9300809653817;2.50207772564829;156.849266486964;0
1090;0;230;-0.206706120862607;20.9360351747951;-13.1672366553865;2.49212283123062;156.433999362642;0
1080;0;230;-0.207947095610868;21.6375565494773;-11.4456199176674;2.47775753089533;156.032267900106;0
1070;0;230;-0.209209364862313;22.3183126216165;-9.76589311642407;2.46223562884779;155.615043781266;0
1060;0;230;-0.0276797358157697;22.9787838744694;-8.12226604176375;2.43640834199909;155.204975628734;0
1050;0;230;-0.211030238087659;23.6204683476635;-6.51618370711923;2.41478852665038;154.769572789181;0
1040;0;230;-0.212197860543374;24.2434241125487;-4.94011970679676;2.39708571355137;154.350112233955;0
1030;0;230;-0.0356267068371323;24.8496956857274;-3.39486032593689;2.36784323989821;153.926239231557;0
1020;0;230;-0.213551086932;25.4384272472;-1.87794133662249;2.34111242150875;153.499523080486;0
1010;0;230;-0.0403787130265237;26.0123784799485;-0.388285662391477;2.3116306442772;153.069235504303;0
1000;0;230;-0.215264216615371;26.5712112789266;1.07392427313149;2.29129222525699;152.618545056733;0
990;0;230;-0.216321388699163;27.114211517855;2.51528823879574;2.27138267363578;152.189885228607;0
980;0;230;-0.0480997696854825;27.6436712289989;3.93326136462899;2.23842675564371;151.755214689253;0
970;0;230;-0.217225414428738;28.1584202853761;5.32954845494755;2.20924147661527;151.315041886676;0
1200;0;240;-0.000588160809803118;12.1370305093308;-36.2184499065618;2.49112412029116;156.565360362837;0
1190;0;240;0.0022661810059908;13.1393486454363;-33.5218872571133;2.51283264592453;157.877639565185;0
1180;0;240;-0.198914891088201;14.1332623331112;-31.0012294281644;2.53139002213327;158.489621328819;0
1170;0;240;-0.198685295116004;15.0997543400465;-28.6303051567365;2.54606028299065;158.696512316354;0
1160;0;240;-0.000402909860865552;16.0328703699714;-26.3824915466489;2.54907095565123;158.666989554086;0
1150;0;240;-0.199755156943191;16.9308664168423;-24.2371771645505;2.54881665997606;158.491960725375;0
1140;0;240;-0.200912253529308;17.7961302788353;-22.1783437639457;2.54889268614424;158.23021982501;0
1130;0;240;-0.00808960367813255;18.6306153532386;-20.1942614728254;2.54055725961516;157.913736003255;0
1120;0;240;-0.203150293137144;19.4353779594238;-18.2764779943992;2.52934086948177;157.555047910362;0
1110;0;240;-0.20458536628022;20.2140806065005;-16.4188128115335;2.52109499671608;157.16025417874;0
1100;0;240;-0.0169161686035788;20.9668820504639;-14.6111394158741;2.5107036008516;156.76872663908;0
1090;0;240;-0.207218616856153;21.6947487950024;-12.8502929103183;2.49783625978044;156.370928313057;0
1080;0;240;-0.208492949929668;22.4005983804912;-11.132610312761;2.48412059221859;155.969064116946;0
1070;0;240;-0.209675809929777;23.0861367616927;-9.45662839173026;2.46649660419839;155.549718301879;0
1060;0;240;-0.0281394711616898;23.7516227718863;-7.81612359416027;2.44092858381278;155.138946260349;0
1050;0;240;-0.0304359185062991;24.398254691837;-6.21091700316684;2.41085128969795;154.717770436521;0
1040;0;240;-0.211882627938;25.0268314729809;-4.63829305641083;2.38532551203025;154.289250892724;0
1030;0;240;-0.0352613417071103;25.6392566560567;-3.0956843838128;2.35540956146749;153.860402850222;0
1020;0;240;-0.213177966370795;26.234394465107;-1.58097279961968;2.32816173302043;153.429737734895;0
1010;0;240;-0.0399257432447841;26.8148432343936;-0.092935161714828;2.29775423775952;152.997952333389;0
1000;0;240;-0.214460247303143;27.3794721579764;1.36990634529387;2.27189618891976;152.560920650568;0
990;0;240;-0.215538029190241;27.9302423219336;2.80868658096512;2.25193438179038;152.119721753353;0
980;0;240;-0.0473114106122008;28.4672079540596;4.22534424592429;2.21937859609069;151.680385673616;0
970;0;240;-0.21644796652255;28.9897013835625;5.62066513173308;2.19035255344686;151.236517175438;0
960;0;240;-0.217635867818168;29.5005732556936;6.99359331308187;2.17154439573902;150.774915361119;0
1200;0;250;-0.00100272735347814;12.8991307261849;-35.8559268436961;2.4609328247917;156.13770713931;0
1190;0;250;-0.200976513790722;13.8881123419152;-33.1723320014722;2.48901576829792;157.556686752786;0
1180;0;250;0.00262570746932603;14.8755056823015;-30.6597952881804;2.50385010325195;158.24756172837;0
1170;0;250;0.00204634244789831;15.8381277497728;-28.2955314303876;2.50705908328696;158.508814950799;0
1160;0;250;-0.198318742895169;16.7690262582031;-26.054404448611;2.51272115120918;158.511120299981;0
1150;0;250;-0.199183132245326;17.6674285278781;-23.9152456486139;2.51807533876919;158.359814154635;0
1140;0;250;-0.200306341864549;18.5343617562551;-21.8637787442649;2.51832833042145;158.102419049504;0
1130;0;250;-0.0073206512657418;19.3707669921239;-19.8851766172661;2.5085285920743;157.79660262612;0
1120;0;250;-0.202520827513701;20.1777598871137;-17.9713497109571;2.50234009218748;157.453040466637;0
1110;0;250;-0.0128650213759353;20.959106306494;-16.1158876700959;2.4874174657786;157.081909312907;0
1100;0;250;-0.0152789358987572;21.7151978819067;-14.3126362906995;2.46399313760717;156.691851788405;0
1090;0;250;-0.0176839863066001;22.447967827804;-12.5565784198527;2.43925091500088;156.290083983338;0
1080;0;250;-0.20624417999858;23.1589468419185;-10.8448559279533;2.42304309467646;155.870154894093;0
1070;0;250;-0.207410079127387;23.8487631602343;-9.17049308064843;2.40766679383941;155.46214481297;0
1060;0;250;-0.025967655081034;24.5204652757386;-7.53509660591491;2.3845534220799;155.03395683297;0
1050;0;250;-0.0281507898395461;25.1722966496231;-5.93153260976431;2.35403401808943;154.618503235202;0
1040;0;250;-0.209597458801572;25.806224088481;-4.35989591439602;2.33027128524867;154.198113977952;0
1030;0;250;-0.0329623532527389;26.4243579354609;-2.81830147998121;2.30234233947083;153.77504532655;0
1020;0;250;-0.21091287856776;27.0256437316329;-1.30462606197941;2.27705965056708;153.347956717122;0
1010;0;250;-0.0376567859878112;27.6125928143645;0.182329693015802;2.24831792624573;152.917567973409;0
1000;0;250;-0.212199843198066;28.1836380602477;1.64510002493704;2.22410710064995;152.48775917332;0
990;0;250;-0.213370214765391;28.7423456787135;3.08148245508927;2.2061733764125;152.034562012749;0
980;0;250;-0.04517127301384;29.2865632934206;4.49777459269894;2.17567370884237;151.597016005635;0
970;0;250;-0.214357943770057;29.8167114444313;5.89273188183407;2.14839716058741;151.153441317332;0
960;0;250;-0.215643296420901;30.3355511259068;7.26535521090554;2.13225931486347;150.691140899874;0
950;0;250;-0.0525761908267659;30.8412387345092;8.62040621706855;2.10066690088168;150.240215284227;0
1200;0;260;-0.204140590599377;13.650251943621;-35.5211192736409;2.39261724156964;155.706365280349;0
1190;0;260;0.00331074687446173;14.6263947019387;-32.8480213985389;2.42116060415957;157.249670915548;0
1180;0;260;-0.197592202306066;15.6061606099607;-30.3423050190427;2.44211249396077;158.019284740006;0
1170;0;260;-0.196989410529545;16.5646716863189;-27.981829755281;2.45916462321549;158.348836627688;0
1160;0;260;0.00168755853562877;17.4950545422126;-25.7456268700288;2.46252358131652;158.391529619508;0
1150;0;260;-0.000212232232118303;18.3941174668212;-23.6125455189497;2.45711604557298;158.258467687812;0
1140;0;260;-0.00245010394023476;19.2621364949091;-21.5653470620102;2.44899514901517;158.023768257584;0
1130;0;260;-0.199063531626667;20.1000964225118;-19.5918346858313;2.44388296437493;157.725567214422;0
1120;0;260;-0.200438984521716;20.9110240871804;-17.6841720742412;2.44170704259539;157.377762066642;0
1110;0;260;-0.0106943416563048;21.6958766132252;-15.8331086625341;2.42712708655188;157.009979139415;0
1100;0;260;-0.0131024051048592;22.455622711541;-14.0330148735492;2.40586186472457;156.628040276558;0
1090;0;260;-0.0154940084918906;23.1927032070609;-12.2803782117557;2.38250916923418;156.228713907587;0
1080;0;260;-0.0179613238124781;23.9083004611789;-10.5706206252495;2.36007684281876;155.819702056545;0
1070;0;260;-0.204694872353714;24.6026885661962;-8.8989070828099;2.34265378876561;155.412902369195;0
1060;0;260;-0.206260126401468;25.2800499844359;-7.26757990107112;2.33461195047644;154.972078802673;0
1050;0;260;-0.0263324718169772;25.9381277733776;-5.66657967536584;2.31049509381049;154.554658535606;0
1040;0;260;-0.207815433055086;26.5780434962358;-4.09687117249574;2.28819848212347;154.134125624601;0
1030;0;260;-0.0311878059061288;27.2024105850912;-2.55696210136412;2.26182049224007;153.710713068317;0
1020;0;260;-0.20918162225988;27.8102705540406;-1.04479118120056;2.23801944411236;153.282712728411;0
1010;0;260;-0.0359294053481537;28.4040612679809;0.44080269605959;2.21053784288893;152.850762854886;0
1000;0;260;-0.210517432942289;28.9826913710036;1.90155227035938;2.18723426775323;152.412745498848;0
990;0;260;-0.211766481054254;29.5487662277324;3.33707319863485;2.17160223363939;151.958475849827;0
980;0;260;-0.0435811917596997;30.1004203269053;4.75300602151934;2.14257055920847;151.522251544297;0
970;0;260;-0.212804784842573;30.6384430181163;6.14752109322431;2.11649425482162;151.077949802363;0
960;0;260;-0.214166751960727;31.1654155470391;7.51985800026816;2.10240341806546;150.614767886892;0
950;0;260;-0.051113184602668;31.6794990058528;8.87474432555038;2.07194148174451;150.162664777577;0
940;0;260;-0.215171074931901;32.1806380767062;10.2116806681333;2.04700322716005;149.706762459417;0
1200;0;270;0.000372963381950059;14.3927108306118;-35.2138827427619;2.34667195651136;155.260373215924;0
1190;0;270;-0.199303435054484;15.3542060173869;-32.550365683041;2.37958892433121;156.933414698643;0
1180;0;270;0.00481863284822359;16.3271333820623;-30.0486832572478;2.39828370591513;157.801805037488;0
1170;0;270;-0.196003421921918;17.2832379215328;-27.6948887118232;2.41249400717502;158.169373456499;0
1160;0;270;0.00279531783595766;18.2130454035557;-25.4637906646723;2.41730892025056;158.244717081069;0
1150;0;270;0.000966255868941973;19.112669551871;-23.3349419841494;2.41338423521833;158.138782754349;0
1140;0;270;-0.00113665736598459;19.9818325055051;-21.2906828964295;2.40536970539002;157.932135116995;0
1130;0;270;-0.197761389219481;20.8219997180042;-19.3205546105923;2.40245366631167;157.651689950273;0
1120;0;270;-0.00636412903581315;21.6363719080019;-17.4167458944808;2.39245769541179;157.313724590219;0
1110;0;270;-0.00879903680247104;22.4242708378394;-15.5688032444859;2.37559273890955;156.95505804838;0
1100;0;270;-0.0113485228638273;23.1883689118019;-13.7726665693263;2.35893238263818;156.572576927681;0
1090;0;270;-0.0137594877519871;23.9298846437874;-12.0228984565438;2.33759829760599;156.177383883982;0
1080;0;270;-0.016171527749724;24.6506231571592;-10.3165611835751;2.31478173865884;155.765468391616;0
1070;0;270;-0.202994556683412;25.3503009339869;-8.64745818021082;2.30006150634736;155.358899392103;0
1060;0;270;-0.204363747630141;26.0321273282681;-7.0159108475688;2.29049482009535;154.937014475778;0
1050;0;270;-0.0244536132142696;26.6964464230414;-5.41790276295945;2.26765713454241;154.512398386173;0
1040;0;270;-0.206000477308526;27.342769973633;-3.85055191180473;2.247028564831;154.087278226318;0
1030;0;270;-0.0294015361564314;27.9737343029073;-2.31264404051342;2.22230253526271;153.660066422559;0
1020;0;270;-0.207452327560345;28.5884741379234;-0.802183539096772;2.20004957657478;153.228657626458;0
1010;0;270;-0.0342178268252103;29.1893604897177;0.681941442444174;2.17391979604816;152.793509307488;0
1000;0;270;-0.208825307542587;29.775259742675;2.14168357780528;2.15154653996246;152.35421806614;0
990;0;270;-0.210178883182642;30.3488991787596;3.57629253090303;2.13858184234778;151.897916701034;0
980;0;270;-0.042018045162862;30.9083206735777;4.99155360506237;2.1109498831419;151.460170269611;0
970;0;270;-0.211287422651369;31.4544973954928;6.38541023466892;2.08606399605644;151.013118109781;0
960;0;270;-0.21271312329371;31.989795047308;7.75739943214328;2.07371121035568;150.548312172297;0
950;0;270;-0.0496788118127207;32.5125059213846;9.11199061965391;2.04434984343129;150.093827030592;0
940;0;270;-0.213789535404582;33.0226820442142;10.4486195851152;2.02055269830278;149.634242555302;0
930;0;270;-0.214824229090991;33.5218553120597;11.7677793012617;2.00201312662663;149.170781749671;0
1200;0;280;0.000359361433316191;15.1243039729708;-34.9324110996956;2.30905593901786;154.815435879092;0
1190;0;280;0.00429221803984287;16.0726581831655;-32.2782501573493;2.33528912256435;156.616834410765;0
1180;0;280;-0.196378470627084;17.0390447837166;-29.7825739001236;2.36079668765674;157.558711988025;0
1170;0;280;0.00497830422216394;17.9932877583863;-27.4330075332334;2.3726595621944;157.980986006166;0
1160;0;280;-0.195148647548911;18.9214265042304;-25.2044902259695;2.38126015484414;158.10232145851;0
1150;0;280;-0.195745019372701;19.8217306295286;-23.0785789364957;2.38921936517568;158.028014976455;0
1140;0;280;-0.00081212772443795;20.694252091079;-21.040612539219;2.38591556506166;157.820365554858;0
1130;0;280;-0.197452462157769;21.538054653744;-19.0763218280112;2.38264145693966;157.535947143304;0
1120;0;280;-0.00592093991312306;22.3550793545474;-17.1741091262966;2.37257831669197;157.220497103497;0
1110;0;280;-0.0084010330016174;23.1476162031334;-15.3312442659889;2.35655087703926;156.854226977169;0
1100;0;280;-0.010889217640752;23.916520277962;-13.5392060804532;2.33852101065695;156.467813141528;0
1090;0;280;-0.0132835981820733;24.6619672239449;-11.7901304112306;2.31897252807724;156.090564717837;0
1080;0;280;-0.015622790008176;25.3873567073344;-10.0851807980637;2.29589121216204;155.688709432745;0
1070;0;280;-0.202591433450855;26.0930626214365;-8.41967762777857;2.28372306400347;155.2732285101;0
1060;0;280;-0.20382153166451;26.7802874124978;-6.78933820122519;2.27213431043497;154.858049926186;0
1050;0;280;-0.0238571619645955;27.4502375755621;-5.19223444138501;2.24954381423659;154.440312723077;0
1040;0;280;-0.205401117459412;28.1025827936076;-3.62578805414186;2.22942282275113;154.020175255537;0
1030;0;280;-0.0287767610913159;28.7399312321837;-2.08886878653052;2.20515576015311;153.595655079564;0
1020;0;280;-0.206833140182436;29.3614134218043;-0.579349399441484;2.1833003701181;153.165664477748;0
1010;0;280;-0.0335742167478453;29.9693237487344;0.903904493113191;2.15744347087242;152.73102315807;0
1000;0;280;-0.208174773344374;30.562507874649;2.36300329293194;2.13519132564659;152.292521080773;0
990;0;280;-0.209599715775132;31.1436032868515;3.79728053160207;2.12406942493198;151.83801640041;0
980;0;280;-0.0414254293028953;31.7108892031756;5.21202568114733;2.09674731082816;151.399507804391;0
970;0;280;-0.210703169972095;32.2652936242164;6.60539202106383;2.07206341433266;150.950646800985;0
960;0;280;-0.212129626669036;32.8090516452336;7.97707678833232;2.05998481041548;150.484323102538;0
950;0;280;-0.0490796386830944;33.3404885196453;9.33147653552627;2.03080926552258;150.028108702632;0
940;0;280;-0.213207653357602;33.8597617537671;10.6679449371233;2.00732199164179;149.565903446836;0
930;0;280;-0.21423582427856;34.3682441441306;11.9871644686096;1.98891053469241;149.100512323193;0
920;0;280;-0.0565853698744639;34.8667187709628;13.288925442992;1.96209044532214;148.625078546886;0
1200;0;290;-0.204212299093634;15.8467100897921;-34.677514820941;2.27369996599294;154.352599932132;0
1190;0;290;-0.199160565622499;16.7810554140502;-32.031988485993;2.31370561256489;156.289413248156;0
1180;0;290;-0.196539720217039;17.7405607771091;-29.5387150579633;2.34241962998805;157.333753127754;0
1170;0;290;-0.195565662857875;18.6917531662363;-27.1911858898515;2.36376076569326;157.819672580366;0
1160;0;290;-0.195505331280838;19.621061449926;-24.9677277550462;2.37620541888232;157.962797186513;0
1150;0;290;-0.196031738680948;20.5232471423575;-22.8463793742497;2.38380801129844;157.903502219642;0
1140;0;290;-0.196979953211662;21.3969526907471;-20.809618148594;2.39033695722517;157.727737451196;0
1130;0;290;-0.19813913169335;22.243721487997;-18.8473301026852;2.39293010975364;157.464596957297;0
1120;0;290;-0.00665715644764403;23.0650158584244;-16.9497724527014;2.38412396979499;157.145614036837;0
1110;0;290;-0.00908248251070845;23.8606437864262;-15.1071422924235;2.36893759010704;156.804731700429;0
1100;0;290;-0.0115633973917487;24.6327251715815;-13.3143691909382;2.35319132112942;156.447484138794;0
1090;0;290;-0.0140837712308891;25.3848125094623;-11.5720049618027;2.33359223344439;156.041612880252;0
1080;0;290;-0.0163779812180029;26.1155153981456;-9.86941840512474;2.30923707562234;155.640766324147;0
1070;0;290;-0.203297224762942;26.8274006836384;-8.20732550258927;2.29450270716954;155.21627154698;0
1060;0;290;-0.20445839102938;27.5204902377618;-6.5787495192666;2.28127428120452;154.802217435126;0
1050;0;290;-0.0244362801350068;28.1965198738986;-4.98307757887372;2.25772786997528;154.386214674242;0
1040;0;290;-0.205961060373138;28.8552900678536;-3.41798888989812;2.23679036805072;153.966595283118;0
1030;0;290;-0.0292908563529278;29.4993659959154;-1.88237076575861;2.21168070902158;153.541501517025;0
1020;0;290;-0.207325503668754;30.1278430417963;-0.373939846948838;2.18898024719254;153.111005042452;0
1010;0;290;-0.0340151537429054;30.7429859945081;1.10838773455769;2.16222886146442;152.675772353058;0
1000;0;290;-0.208582895571188;31.3436821648539;2.56672240668499;2.13900794170006;152.23655984228;0
990;0;290;-0.210266021404392;31.932364830604;4.00075023153517;2.13261383054598;151.783858043119;0
980;0;290;-0.0420365615560184;32.5076965956521;5.414936821782;2.10424247041046;151.343911922536;0
970;0;290;-0.211279897136839;33.0704574693795;6.80784341798879;2.07850851196627;150.893196107253;0
960;0;290;-0.212636258991689;33.6228330391831;8.17919580110466;2.06498352395844;150.424976467234;0
950;0;290;-0.0495286264467215;34.1631274450241;9.53342039700033;2.03483736563806;149.967075222268;0
940;0;290;-0.213641195625688;34.6916297965645;10.8697252814918;2.01072105818945;149.502203217964;0
930;0;290;-0.214619842337678;35.2095558038188;12.188994129793;1.99136278413412;149.034871752659;0
920;0;290;-0.0569626173432518;35.717823944465;13.4908100841264;1.9643947140088;148.556605817063;0
910;0;290;-0.0585584603797323;36.2150575720485;14.7773965910357;1.92766261903927;148.076519096671;0
1200;0;300;5.8269465129851E-05;16.5612192440925;-34.4485253182031;2.23981757256462;153.872158779425;0
1190;0;300;0.00459094381073899;17.4814953455509;-31.812234635777;2.26738364981605;155.943165761811;0
1180;0;300;0.00650173655450262;18.4342488278074;-29.3219526821393;2.28466280134838;157.083396994786;0
1170;0;300;-0.194060956453821;19.3825848532569;-26.9760260786231;2.30466379031927;157.633845471816;0
1160;0;300;0.00509507513730292;20.3115728094398;-24.7530377085345;2.31483761012568;157.831271944109;0
1150;0;300;-0.194039643812087;21.2145330505768;-22.6328891792859;2.32120418253381;157.80750314515;0
1140;0;300;-0.194850566401628;22.0909217952997;-20.5989800019632;2.32672683421429;157.647924206076;0
1130;0;300;-0.0015144559891862;22.9413265097092;-18.6393993949908;2.32116042426418;157.397796183031;0
1120;0;300;-0.00389883873898586;23.7665642230123;-16.7454998474667;2.30922562415803;157.079009858615;0
1110;0;300;-0.197443036109974;24.5665135459454;-14.906051603742;2.30326831726306;156.737985135424;0
1100;0;300;-0.198756581880952;25.3443121204836;-13.1179095626943;2.29947066884475;156.367574590929;0
1090;0;300;-0.012302304328115;26.1016911584577;-11.3772143544581;2.28601598141219;155.968811664437;0
1080;0;300;-0.0145944965695813;26.8373744950293;-9.67542702876931;2.26373872982698;155.578565221617;0
1070;0;300;-0.0172792913400766;27.5553995605943;-8.01517749160739;2.24746213808858;155.155873209205;0
1060;0;300;-0.202317194393565;28.2539399651695;-6.38761003471818;2.2305529438703;154.746297557464;0
1050;0;300;-0.0223138393151801;28.9360997575718;-4.79296229226845;2.20921995800512;154.333661878609;0
1040;0;300;-0.203893907876181;29.6014513727065;-3.22906510081074;2.19041488147461;153.914617342487;0
1030;0;300;-0.0272556295801964;30.2523339537017;-1.69448150076006;2.16737218348496;153.489855035009;0
1020;0;300;-0.205343824383898;30.8879118679107;-0.186932632954457;2.14661384405803;153.059500689151;0
1010;0;300;-0.0320619081394361;31.51036566064;1.29467453616279;2.12168900537396;152.624402979681;0
1000;0;300;-0.20667806127173;32.1186788862554;2.75239674309655;2.10017034886714;152.184969673279;0
990;0;300;-0.037383113473751;32.7162648442193;4.18449584940925;2.08358471632797;151.72253044798;0
980;0;300;-0.0392453351471722;33.2990672444238;5.59888444040074;2.05135555049794;151.285438234957;0
970;0;300;-0.208573855735815;33.8701369215136;6.99173939527915;2.02829767092054;150.835579087418;0
960;0;300;-0.209964101767489;34.4310377344086;8.36319566347225;2.01665977968795;150.368492832143;0
950;0;300;-0.0469267897128178;34.9802144973409;9.71743801145101;1.98898699100793;149.910125044375;0
940;0;300;-0.211186804707385;35.5179953651071;11.0537391870987;1.96814089727073;149.443700840163;0
930;0;300;-0.212242421679866;36.0454406791312;12.373141216491;1.95095846023068;148.975044751803;0
920;0;300;-0.0547693709626439;36.5634737323103;13.6752458546619;1.92788024708041;148.495747244368;0
910;0;300;-0.0564327490330901;37.0708308640897;14.9621470084794;1.89299706127837;148.014056233069;0
900;0;300;-0.058474471371262;37.5688026783316;16.2333724107696;1.86387919121219;147.521972717673;0
1200;0;310;0.00109536681778161;17.2673407442379;-34.2452320785326;2.17699489197366;153.368993797075;0
1190;0;310;-0.197730385180188;18.1709248882722;-31.6159632421154;2.21589288308862;155.603509137366;0
1180;0;310;0.00731117402175668;19.1184535939528;-29.1296156116438;2.24004188853836;156.825137993652;0
1170;0;310;-0.193057127732172;20.0643975460341;-26.7845440908184;2.25933881412545;157.442786254497;0
1160;0;310;0.00636906557953418;20.9928142136157;-24.561026675742;2.26836227185874;157.697615138131;0
1150;0;310;0.00488606890413376;21.8977314840856;-22.4421914659953;2.26786132690597;157.70580171507;0
1140;0;310;-0.193169322355518;22.7767018854872;-20.4104438574272;2.27473316711375;157.563227030979;0
1130;0;310;0.000221556995581185;23.6303225215645;-18.4522250357298;2.27105111481071;157.331857969947;0
1120;0;310;-0.00219225833904069;24.4592886699231;-16.559539939075;2.26242136031745;157.02897975529;0
1110;0;310;-0.195718302711761;25.2641674785332;-14.7231099666407;2.2566090528702;156.687448702128;0
1100;0;310;-0.197000058669247;26.0470463591841;-12.9373038409035;2.2533424318372;156.318942603927;0
1090;0;310;-0.198470854584758;26.808193836621;-11.1955134734962;2.25332145546922;155.943889435908;0
1080;0;310;-0.0135244854732891;27.5501251351739;-9.49622519272079;2.23750762366014;155.550608370037;0
1070;0;310;-0.0159440687661504;28.2728726604455;-7.83485630778121;2.2178459519964;155.149356379961;0
1060;0;310;-0.201042559055002;28.9782014687012;-6.21013889637693;2.20188698942041;154.730002508418;0
1050;0;310;-0.0210727137161318;29.6672137598214;-4.6177441996645;2.18169629259512;154.310495583264;0
1040;0;310;-0.202708787259731;30.3396282060898;-3.05573544287242;2.16404893418673;153.885858552722;0
1030;0;310;-0.026095390825167;30.9976886065798;-1.52263184099668;2.14210679309033;153.457275000627;0
1020;0;310;-0.204225103722761;31.6407253855252;-0.0163999549748774;2.12230523610041;153.023090334889;0
1010;0;310;-0.0309571179416096;32.2707916049191;1.46417813667336;2.09825974380918;152.585220033732;0
1000;0;310;-0.205604260396497;32.8869629615153;2.92108338282233;2.07757109653472;152.143527447689;0
990;0;310;-0.036326466158586;33.4925971921736;4.35256354167407;2.06192647215738;151.679351194236;0
980;0;310;-0.0382068855833954;34.0837212561637;5.76644336624091;2.03044708916183;151.240394763948;0
970;0;310;-0.207565644109136;34.6633603163645;7.15895909044012;2.00819548083015;150.789042007115;0
960;0;310;-0.208921910454499;35.232981848704;8.53035697627121;1.99647965996634;150.321789410544;0
950;0;310;-0.0458960291757015;35.7912488109522;9.88444058432899;1.96953681222243;149.861635948649;0
940;0;310;-0.210326917916934;36.3385577111997;11.2204832807621;1.95159011160881;149.391734201945;0
930;0;310;-0.211393198938876;36.8756677859749;12.5399374251589;1.93489081760409;148.921298906956;0
920;0;310;-0.054075534041106;37.4037016834728;13.8421110772512;1.91457075723207;148.43951007331;0
910;0;310;-0.0557384735497395;37.9212670246783;15.1293329730228;1.87997869377714;147.956589944513;0
900;0;310;-0.0576730280348504;38.4294323019516;16.4014422906881;1.84978248194404;147.466998547454;0
890;0;310;-0.213116755545919;38.92810481665;17.6591056645951;1.82830131069845;146.969455918712;0
1200;0;320;-0.20464300077726;17.9628551276328;-34.0649022297302;2.16683237773515;152.872555895656;0
1190;0;320;-0.198866737045401;18.8522245990572;-31.4449359769135;2.21356991859819;155.245446494555;0
1180;0;320;-0.195544428197803;19.7918364936254;-28.958823143519;2.24469659380731;156.581713533378;0
1170;0;320;0.00670533631179704;20.736029878223;-26.6133834505604;2.25917520232476;157.272419013096;0
1160;0;320;0.00604941995858332;21.665859533744;-24.3930860104071;2.26297648397605;157.548903917711;0
1150;0;320;0.00471667601155387;22.5720730366087;-22.2736236154542;2.26253674298534;157.599668817484;0
1140;0;320;-0.193183116177556;23.4545973624387;-20.2445726608369;2.26585272053881;157.467281523366;0
1130;0;320;0.000136080786255072;24.3120090139754;-18.2881187532749;2.26575201351176;157.248573197521;0
1120;0;320;-0.194944014696977;25.1445037166179;-16.3959428399897;2.26333693882478;156.963303331718;0
1110;0;320;-0.196124499166227;25.9543160613437;-14.5609121439346;2.26140235173333;156.631440553449;0
1100;0;320;-0.197341964109218;26.7422205568737;-12.7765329968423;2.25708061442065;156.269411866315;0
1090;0;320;-0.198668906434331;27.5094075592534;-11.0377387470092;2.25301823288447;155.887255858385;0
1080;0;320;-0.0136830100934135;28.2569250880407;-9.33948332223121;2.23708271961688;155.49945642483;0
1070;0;320;-0.0160431665510238;28.9860450210409;-7.68018433395404;2.2158182791895;155.094392482468;0
1060;0;320;-0.201114727611664;29.6974767328097;-6.05611288220536;2.19953723864927;154.680231095796;0
1050;0;320;-0.021108935496126;30.3929183282041;-4.46445635444598;2.179145384271;154.263938358674;0
1040;0;320;-0.202733813435523;31.0719884661563;-2.90296552630662;2.16142244177208;153.842888080103;0
1030;0;320;-0.0260926283892527;31.7370224878963;-1.37047127247102;2.13934086472637;153.416125587563;0
1020;0;320;-0.204215486093164;32.3874107134162;0.135038212839969;2.11930603067071;152.981822901021;0
1010;0;320;-0.0309204791124167;33.0250511362124;1.61500851214791;2.09499864173416;152.543746929527;0
1000;0;320;-0.205559410910846;33.6490696814663;3.07141395955993;2.074075333065;152.101686010747;0
990;0;320;-0.207309529561866;34.2617408484203;4.50397919832244;2.0703498106951;151.646725715536;0
980;0;320;-0.0390965453938434;34.8618525804391;5.91690296961449;2.04409510234577;151.203253534217;0
970;0;320;-0.208418557494281;35.4502148753774;7.30898498021114;2.02061712474034;150.749543268955;0
960;0;320;-0.209663923599092;36.0286859007208;8.68027425394373;2.00671020092129;150.281700777134;0
950;0;320;-0.0465815039944709;36.5961764867134;10.0341405449875;1.9786107229906;149.819374371014;0
940;0;320;-0.211140580141952;37.153182379358;11.3697881739924;1.96213951343548;149.345034440824;0
930;0;320;-0.212146331571975;37.7000552222784;12.6892739211742;1.94416039052705;148.87286184578;0
